,T_max,m,n,number of guesses,parameter,time estimation,time_burn_in,true value,value,weight function
237,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.09674133134783852,Adaptive Biweight with first width 1680.0
238,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.3367439288236609,Adaptive Biweight with first width 1680.0
239,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.056683339045044,Adaptive Biweight with first width 1680.0
240,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.14485036008435626,Adaptive Biweight with first width 1680.0
241,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.8773726215773829,Adaptive Biweight with first width 1680.0
242,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.6218127668505409,Adaptive Biweight with first width 1680.0
243,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.13365520310715845,Adaptive Biweight with first width 1680.0
244,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.9015986917414012,Adaptive Biweight with first width 1680.0
245,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.47041581830323,Adaptive Biweight with first width 1680.0
246,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.14389135137690562,Adaptive Biweight with first width 1680.0
247,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.5507707966694273,Adaptive Biweight with first width 1680.0
248,8400.0,0,0,50,beta,574.2857142857142,100,2.0,3.4569702429993923,Adaptive Biweight with first width 1680.0
249,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.10981019276065536,Adaptive Biweight with first width 1680.0
250,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.5821621471814639,Adaptive Biweight with first width 1680.0
251,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.1482071105111131,Adaptive Biweight with first width 1680.0
252,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1518473611320042,Adaptive Biweight with first width 1680.0
253,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.9507341045299088,Adaptive Biweight with first width 1680.0
254,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.5804906892619055,Adaptive Biweight with first width 1680.0
255,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1095902229958787,Adaptive Biweight with first width 1680.0
256,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.2394561474135342,Adaptive Biweight with first width 1680.0
257,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.9015326951688143,Adaptive Biweight with first width 1680.0
258,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.12416695613246545,Adaptive Biweight with first width 1680.0
259,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.9868838663333148,Adaptive Biweight with first width 1680.0
260,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.7749981516105913,Adaptive Biweight with first width 1680.0
261,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1349524307046717,Adaptive Biweight with first width 1680.0
262,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.332529213874882,Adaptive Biweight with first width 1680.0
263,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.220678744969422,Adaptive Biweight with first width 1680.0
264,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1288852582646511,Adaptive Biweight with first width 1680.0
265,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.917678280134637,Adaptive Biweight with first width 1680.0
266,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.936259331207804,Adaptive Biweight with first width 1680.0
267,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.11775014827983173,Adaptive Biweight with first width 1680.0
268,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.1948206478122625,Adaptive Biweight with first width 1680.0
269,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.1053106961581656,Adaptive Biweight with first width 1680.0
270,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.116260730713006,Adaptive Biweight with first width 1680.0
271,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.345356490411291,Adaptive Biweight with first width 1680.0
272,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.9909100456308761,Adaptive Biweight with first width 1680.0
273,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.12629045582278894,Adaptive Biweight with first width 1680.0
274,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.8700615879183123,Adaptive Biweight with first width 1680.0
275,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.9131404551132467,Adaptive Biweight with first width 1680.0
276,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.09886782155492424,Adaptive Biweight with first width 1680.0
277,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.0518352454662383,Adaptive Biweight with first width 1680.0
278,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.6853926408758062,Adaptive Biweight with first width 1680.0
279,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.10350306331111846,Adaptive Biweight with first width 1680.0
280,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.4574475315712738,Adaptive Biweight with first width 1680.0
281,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.2908252182093465,Adaptive Biweight with first width 1680.0
282,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1440861786477961,Adaptive Biweight with first width 1680.0
283,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.1331773884678913,Adaptive Biweight with first width 1680.0
284,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.713655365504852,Adaptive Biweight with first width 1680.0
285,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.12409494464947612,Adaptive Biweight with first width 1680.0
286,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.4905397546715626,Adaptive Biweight with first width 1680.0
287,8400.0,0,0,50,beta,574.2857142857142,100,2.0,3.0673092184325466,Adaptive Biweight with first width 1680.0
288,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.10950718658229168,Adaptive Biweight with first width 1680.0
289,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,0.9009238432074248,Adaptive Biweight with first width 1680.0
290,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.5154350926195208,Adaptive Biweight with first width 1680.0
291,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.11426974640511099,Adaptive Biweight with first width 1680.0
292,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.1684135911239342,Adaptive Biweight with first width 1680.0
293,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.2358984241531257,Adaptive Biweight with first width 1680.0
294,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.1166553664527068,Adaptive Biweight with first width 1680.0
295,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.2445802155236965,Adaptive Biweight with first width 1680.0
296,8400.0,0,0,50,beta,574.2857142857142,100,2.0,1.875418361039952,Adaptive Biweight with first width 1680.0
297,8400.0,0,0,50,nu,574.2857142857142,100,0.12026890756302523,0.11039205393104017,Adaptive Biweight with first width 1680.0
298,8400.0,0,0,50,alpha,574.2857142857142,100,1.2270252100840335,1.5054692789595026,Adaptive Biweight with first width 1680.0
299,8400.0,0,0,50,beta,574.2857142857142,100,2.0,2.382482166098526,Adaptive Biweight with first width 1680.0
300,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.10855613305164916,Adaptive Biweight with first width 1680.0
301,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.0560471943799663,Adaptive Biweight with first width 1680.0
302,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7626509221596156,Adaptive Biweight with first width 1680.0
303,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.15813684625987715,Adaptive Biweight with first width 1680.0
304,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.8627192113234156,Adaptive Biweight with first width 1680.0
305,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.4304891433288538,Adaptive Biweight with first width 1680.0
306,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.11427213833620598,Adaptive Biweight with first width 1680.0
307,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.5948034421065795,Adaptive Biweight with first width 1680.0
308,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.38939837564512,Adaptive Biweight with first width 1680.0
309,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1094301427425201,Adaptive Biweight with first width 1680.0
310,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2138843567833184,Adaptive Biweight with first width 1680.0
311,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0170412659426136,Adaptive Biweight with first width 1680.0
312,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12270484958634033,Adaptive Biweight with first width 1680.0
313,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.5013965440296926,Adaptive Biweight with first width 1680.0
314,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0658274392212217,Adaptive Biweight with first width 1680.0
315,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.14859522745233525,Adaptive Biweight with first width 1680.0
316,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.9331103461595742,Adaptive Biweight with first width 1680.0
317,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.5113185416836066,Adaptive Biweight with first width 1680.0
318,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12039750112145504,Adaptive Biweight with first width 1680.0
319,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2639697406241694,Adaptive Biweight with first width 1680.0
320,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.1334381089087717,Adaptive Biweight with first width 1680.0
321,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.10816240159813877,Adaptive Biweight with first width 1680.0
322,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.138865533124278,Adaptive Biweight with first width 1680.0
323,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.6177348190038556,Adaptive Biweight with first width 1680.0
324,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12991090318199966,Adaptive Biweight with first width 1680.0
325,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.202741493575722,Adaptive Biweight with first width 1680.0
326,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0665567477660303,Adaptive Biweight with first width 1680.0
327,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12980309960617376,Adaptive Biweight with first width 1680.0
328,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.9421054303365302,Adaptive Biweight with first width 1680.0
329,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7159811500668445,Adaptive Biweight with first width 1680.0
330,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.13667167348524206,Adaptive Biweight with first width 1680.0
331,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.260635403074717,Adaptive Biweight with first width 1680.0
332,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0361088164294388,Adaptive Biweight with first width 1680.0
333,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.14659913879942105,Adaptive Biweight with first width 1680.0
334,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.059426643438305,Adaptive Biweight with first width 1680.0
335,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.9270672024539144,Adaptive Biweight with first width 1680.0
336,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.10637830268860693,Adaptive Biweight with first width 1680.0
337,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.1943806522182572,Adaptive Biweight with first width 1680.0
338,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7149681988140306,Adaptive Biweight with first width 1680.0
339,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.15630978020402495,Adaptive Biweight with first width 1680.0
340,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.0323177487887698,Adaptive Biweight with first width 1680.0
341,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.953991744729624,Adaptive Biweight with first width 1680.0
342,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.14943612904408804,Adaptive Biweight with first width 1680.0
343,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.9916944328360309,Adaptive Biweight with first width 1680.0
344,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7764144675774771,Adaptive Biweight with first width 1680.0
345,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1148018832106518,Adaptive Biweight with first width 1680.0
346,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2516650927274502,Adaptive Biweight with first width 1680.0
347,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7599603848378909,Adaptive Biweight with first width 1680.0
348,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.11669887489202338,Adaptive Biweight with first width 1680.0
349,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.20258555798737,Adaptive Biweight with first width 1680.0
350,8400.0,0,0,50,beta,728.5714285714287,100,2.0,3.1016306619049736,Adaptive Biweight with first width 1680.0
351,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1543680994093409,Adaptive Biweight with first width 1680.0
352,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.4393850906815548,Adaptive Biweight with first width 1680.0
353,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.086894809669106,Adaptive Biweight with first width 1680.0
354,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.11101129163146344,Adaptive Biweight with first width 1680.0
355,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.427648852701444,Adaptive Biweight with first width 1680.0
356,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0446669200585164,Adaptive Biweight with first width 1680.0
357,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12039027937990845,Adaptive Biweight with first width 1680.0
358,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2134005352514377,Adaptive Biweight with first width 1680.0
359,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.9612925580286764,Adaptive Biweight with first width 1680.0
360,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1267827158223894,Adaptive Biweight with first width 1680.0
361,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2315926995861777,Adaptive Biweight with first width 1680.0
362,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7768675194443369,Adaptive Biweight with first width 1680.0
363,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.12973511901893287,Adaptive Biweight with first width 1680.0
364,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2332337300187868,Adaptive Biweight with first width 1680.0
365,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0818848771947223,Adaptive Biweight with first width 1680.0
366,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1269710861208827,Adaptive Biweight with first width 1680.0
367,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.1297199817028472,Adaptive Biweight with first width 1680.0
368,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.6364872448243473,Adaptive Biweight with first width 1680.0
369,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.09977401387098377,Adaptive Biweight with first width 1680.0
370,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.0606403364379091,Adaptive Biweight with first width 1680.0
371,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.0840399033083363,Adaptive Biweight with first width 1680.0
372,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1259727107128985,Adaptive Biweight with first width 1680.0
373,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.0652711309542808,Adaptive Biweight with first width 1680.0
374,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.5447031092646608,Adaptive Biweight with first width 1680.0
375,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1545558124588755,Adaptive Biweight with first width 1680.0
376,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.560064114801436,Adaptive Biweight with first width 1680.0
377,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.599024105742449,Adaptive Biweight with first width 1680.0
378,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.13811331363586354,Adaptive Biweight with first width 1680.0
379,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.9152824448962554,Adaptive Biweight with first width 1680.0
380,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.7979536140900754,Adaptive Biweight with first width 1680.0
381,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1467909439650022,Adaptive Biweight with first width 1680.0
382,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,1.2597729499091976,Adaptive Biweight with first width 1680.0
383,8400.0,0,0,50,beta,728.5714285714287,100,2.0,2.291576976744462,Adaptive Biweight with first width 1680.0
384,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.1102562407826998,Adaptive Biweight with first width 1680.0
385,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.8939433949715045,Adaptive Biweight with first width 1680.0
386,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.4108204524101693,Adaptive Biweight with first width 1680.0
387,8400.0,0,0,50,nu,728.5714285714287,100,0.12571428571428572,0.09365237479470423,Adaptive Biweight with first width 1680.0
388,8400.0,0,0,50,alpha,728.5714285714287,100,1.2342857142857142,0.8963789593092659,Adaptive Biweight with first width 1680.0
389,8400.0,0,0,50,beta,728.5714285714287,100,2.0,1.5524810652880818,Adaptive Biweight with first width 1680.0
